Week_Start,Week_End,Ticker,Setup,Entry,StopLoss,Target1,Target2,Risk_Pct,Fund_Status,Status,Detected_Date
2026-02-23,2026-02-27,ADANIENSOL.NS,NR7_CONTRACTION,1007.8499755859375,984.3499755859375,1054.8499755859375,1236.5499877929688,2.331696241430945,STRONG,ACTIVE,2026-02-23
2026-02-23,2026-02-27,ADANIGREEN.NS,44MA_SUPPORT_BUY,981.7000122070312,965.0,1015.1000366210938,1233.550048828125,1.7011319139628753,NEUTRAL,ACTIVE,2026-02-23
2026-02-23,2026-02-27,ADANIPOWER.NS,NR7_CONTRACTION,144.17999267578125,139.6999969482422,153.13998413085938,170.44998168945312,3.1072242718261656,NEUTRAL,ACTIVE,2026-02-23
2026-02-23,2026-02-27,ATHERENERG.NS,NR7_CONTRACTION,713.2999877929688,702.0,735.8999633789062,868.2000122070312,1.5841844926890014,STRONG,ACTIVE,2026-02-23
2026-02-23,2026-02-27,BANDHANBNK.NS,NR7_CONTRACTION,171.97999572753906,166.80999755859375,182.3199920654297,201.30999755859375,3.006162517375527,STRONG,ACTIVE,2026-02-23
2026-02-23,2026-02-27,CROMPTON.NS,NR7_CONTRACTION,266.1199951171875,264.20001220703125,269.9599609375,323.489990234375,0.7214726233971162,STRONG,ACTIVE,2026-02-23
2026-02-23,2026-02-27,ENRIN.NS,NR7_CONTRACTION,2810.800048828125,2720.0,2992.400146484375,3564.017762716764,3.2303987210325134,STRONG,ACTIVE,2026-02-23
2026-02-23,2026-02-27,GPIL.NS,NR7_CONTRACTION,264.5899963378906,259.1000061035156,275.5699768066406,305.8899841308594,2.0749046866322534,NEUTRAL,ACTIVE,2026-02-23
2026-02-23,2026-02-27,HOMEFIRST.NS,NR7_CONTRACTION,1175.0,1135.300048828125,1254.39990234375,1381.699951171875,3.378719248670213,STRONG,ACTIVE,2026-02-23
2026-02-23,2026-02-27,IDBI.NS,NR7_CONTRACTION,114.18000030517578,110.3499984741211,121.84000396728516,135.0500030517578,3.354354371008942,STRONG,ACTIVE,2026-02-23
2026-02-23,2026-02-27,KARURVYSYA.NS,NR7_CONTRACTION,322.70001220703125,314.70001220703125,338.70001220703125,379.70001220703125,2.479082645608183,STRONG,ACTIVE,2026-02-23
2026-02-23,2026-02-27,KIRLOSENG.NS,NR7_CONTRACTION,1412.800048828125,1389.5532209333098,1459.2937046177553,1814.0934802442669,1.6454435936704357,STRONG,ACTIVE,2026-02-23
2026-02-23,2026-02-27,LODHA.NS,NR7_CONTRACTION,1070.550048828125,1057.3499755859375,1096.9501953125,1319.9500122070312,1.2330178543858765,NEUTRAL,ACTIVE,2026-02-23
2026-02-23,2026-02-27,MANAPPURAM.NS,NR7_CONTRACTION,308.25,299.29998779296875,326.1500244140625,361.2422340276235,2.903491389142336,STRONG,ACTIVE,2026-02-23
2026-02-23,2026-02-27,MOTHERSON.NS,NR7_CONTRACTION,129.3699951171875,128.8000030517578,130.50997924804688,157.58999633789062,0.4405906214291578,STRONG,ACTIVE,2026-02-23
2026-02-23,2026-02-27,NYKAA.NS,NR7_CONTRACTION,267.25,263.989990234375,273.77001953125,320.8500061035156,1.2198352724508885,STRONG,ACTIVE,2026-02-23
2026-02-23,2026-02-27,PFC.NS,NR7_CONTRACTION,412.5,403.0249052654765,431.450189469047,485.6287298843972,2.29699266291479,STRONG,ACTIVE,2026-02-23
2026-02-23,2026-02-27,PGEL.NS,NR7_CONTRACTION,615.7000122070312,603.0,641.1000366210938,741.3000183105469,2.0626948116351227,STRONG,ACTIVE,2026-02-23
2026-02-23,2026-02-27,POONAWALLA.NS,NR7_CONTRACTION,475.70001220703125,459.1000061035156,508.9000244140625,604.9000244140625,3.489595475623211,NEUTRAL,ACTIVE,2026-02-23
2026-02-23,2026-02-27,PRAJIND.NS,NR7_CONTRACTION,312.5,303.1499938964844,331.20001220703125,387.5,2.992001953125,STRONG,ACTIVE,2026-02-23
