Week_Start,Week_End,Ticker,Setup,Entry,StopLoss,Target1,Target2,Risk_Pct,Fund_Status,Status,Detected_Date
2026-07-20,2026-07-24,KIRLOSENG.NS,VCP_COMPRESSION,2170.300048828125,2144.10009765625,2222.699951171875,2598.199951171875,1.2072041000055234,STRONG,ACTIVE,2026-07-23
2026-07-20,2026-07-24,BHEL.NS,NR7_CONTRACTION,413.54998779296875,410.6000061035156,419.449951171875,489.44549024124774,0.713331344826431,STRONG,ACTIVE,2026-07-23
2026-07-20,2026-07-24,DIXON.NS,NR7_CONTRACTION,13975.0,13650.0,14625.0,16875.0,2.3255813953488373,STRONG,ACTIVE,2026-07-23
2026-07-20,2026-07-24,BRIGADE.NS,44MA_SUPPORT_BUY,541.0999755859375,532.2999877929688,558.699951171875,626.0499877929688,1.6263145795635203,STRONG,ACTIVE,2026-07-23
2026-07-20,2026-07-24,GROWW.NS,NR7_CONTRACTION,204.0500030517578,201.6699981689453,208.8100128173828,238.42999267578125,1.166383164526984,STRONG,ACTIVE,2026-07-23
2026-07-20,2026-07-24,GODREJPROP.NS,NR7_CONTRACTION,2079.10009765625,2046.0,2145.30029296875,2422.5999755859375,1.592039637416372,STRONG,ACTIVE,2026-07-23
2026-07-20,2026-07-24,EMMVEE.NS,44MA_SUPPORT_BUY,324.20001220703125,315.0,342.60003662109375,380.75,2.8377581309763196,NEUTRAL,ACTIVE,2026-07-23
2026-07-20,2026-07-24,J&KBANK.NS,NR7_CONTRACTION,175.0800018310547,174.72000122070312,175.8000030517578,226.15000915527344,0.20562063433089803,NEUTRAL,ACTIVE,2026-07-23
2026-07-20,2026-07-24,CUB.NS,NR7_CONTRACTION,221.49000549316406,218.22999572753906,228.01002502441406,257.0399932861328,1.4718541174651851,STRONG,ACTIVE,2026-07-23
2026-07-20,2026-07-24,LTF.NS,44MA_SUPPORT_BUY,307.8999938964844,300.45001220703125,322.7999572753906,358.95001220703125,2.4196108597383734,NEUTRAL,ACTIVE,2026-07-23
2026-07-20,2026-07-24,NAUKRI.NS,NR7_CONTRACTION,1166.800048828125,1165.300048828125,1169.800048828125,1425.9000244140625,0.12855673099315723,STRONG,ACTIVE,2026-07-23
2026-07-20,2026-07-24,SUMICHEM.NS,NR7_CONTRACTION,536.0,530.0499877929688,547.9000244140625,678.267672963827,1.110076904296875,NEUTRAL,ACTIVE,2026-07-23
2026-07-20,2026-07-24,SWIGGY.NS,44MA_SUPPORT_BUY,267.8299865722656,261.0,281.4899597167969,316.7599792480469,2.5501201936635147,STRONG,ACTIVE,2026-07-23
2026-07-20,2026-07-24,UNIONBANK.NS,NR7_CONTRACTION,168.75,166.25,173.75,194.64999389648438,1.4814814814814816,NEUTRAL,ACTIVE,2026-07-23
2026-07-20,2026-07-24,ZENSARTECH.NS,NR7_CONTRACTION,494.1499938964844,488.5,505.4499816894531,625.9493487615912,1.143376295916326,STRONG,ACTIVE,2026-07-23
