Week_Start,Week_End,Ticker,Setup,Entry,StopLoss,Target1,Target2,Risk_Pct,Fund_Status,Status,Detected_Date
2026-08-24,2026-08-28,HEG.NS,VCP_COMPRESSION,714.5,696.0,751.5,835.5999755859375,2.589223233030091,NEUTRAL,ACTIVE,2026-08-26
2026-08-24,2026-08-28,MRPL.NS,VCP_COMPRESSION,175.55999755859375,169.33999633789062,188.0,203.50999450683594,3.542949024379644,NEUTRAL,ACTIVE,2026-08-26
2026-08-24,2026-08-28,DATAPATTNS.NS,NR7_CONTRACTION,4628.0,4500.10009765625,4883.7998046875,5538.0,2.763610681584918,NEUTRAL,ACTIVE,2026-08-26
2026-08-24,2026-08-28,CHENNPETRO.NS,NR7_CONTRACTION,1418.5,1379.5999755859375,1496.300048828125,1745.9821247853915,2.7423351719465985,NEUTRAL,ACTIVE,2026-08-26
2026-08-24,2026-08-28,ATHERENERG.NS,NR7_CONTRACTION,1449.4000244140625,1421.699951171875,1504.8001708984375,1797.300048828125,1.911140663419375,STRONG,ACTIVE,2026-08-26
2026-08-24,2026-08-28,ARE&M.NS,NR7_CONTRACTION,924.9000244140625,916.25,942.2000732421875,1066.7999877929688,0.935238856712369,STRONG,ACTIVE,2026-08-26
2026-08-24,2026-08-28,HINDCOPPER.NS,44MA_SUPPORT_BUY,533.0,526.2000122070312,546.5999755859375,642.25,1.2757950831085834,NEUTRAL,ACTIVE,2026-08-26
2026-08-24,2026-08-28,KEI.NS,NR7_CONTRACTION,5551.39990234375,5450.0,5754.19970703125,6647.5,1.8265645445744216,STRONG,ACTIVE,2026-08-26
2026-08-24,2026-08-28,LENSKART.NS,NR7_CONTRACTION,647.75,635.0,673.25,763.1500244140625,1.968351987649556,STRONG,ACTIVE,2026-08-26
2026-08-24,2026-08-28,FINCABLES.NS,NR7_CONTRACTION,1280.199951171875,1244.699951171875,1351.199951171875,1687.199951171875,2.7730043238561177,STRONG,ACTIVE,2026-08-26
2026-08-24,2026-08-28,NATIONALUM.NS,NR7_CONTRACTION,395.25,383.62497759749124,418.5000448050175,474.64821560580094,2.941182138522141,STRONG,ACTIVE,2026-08-26
2026-08-24,2026-08-28,NIACL.NS,NR7_CONTRACTION,187.88999938964844,182.11000061035156,199.4499969482422,216.83999633789062,3.076267389468796,NEUTRAL,ACTIVE,2026-08-26
2026-08-24,2026-08-28,PCBL.NS,44MA_SUPPORT_BUY,323.6000061035156,316.6499938964844,337.5000305175781,381.9000839604728,2.147716957955813,STRONG,ACTIVE,2026-08-26
2026-08-24,2026-08-28,SCI.NS,44MA_SUPPORT_BUY,292.5,286.75,304.0,337.1499938964844,1.9658119658119657,NEUTRAL,ACTIVE,2026-08-26
2026-08-24,2026-08-28,SONATSOFTW.NS,44MA_SUPPORT_BUY,303.6499938964844,302.25,306.4499816894531,371.75010826825496,0.46105513737031034,STRONG,ACTIVE,2026-08-26
2026-08-24,2026-08-28,TATATECH.NS,NR7_CONTRACTION,796.9500122070312,784.6500244140625,821.5499877929688,954.9500122070312,1.543382596720943,NEUTRAL,ACTIVE,2026-08-26
2026-08-24,2026-08-28,TMCV.NS,NR7_CONTRACTION,474.25,463.5,495.75,553.6499633789062,2.2667369530838166,STRONG,ACTIVE,2026-08-26
2026-08-24,2026-08-28,ZEEL.NS,NR7_CONTRACTION,105.33000183105469,102.75,110.49000549316406,132.6500015258789,2.449446298494243,STRONG,ACTIVE,2026-08-26
2026-08-24,2026-08-28,ZENTEC.NS,NR7_CONTRACTION,1880.800048828125,1854.2281309784985,1933.943884527378,2346.7675992663435,1.4127986580063494,NEUTRAL,ACTIVE,2026-08-26
