Week_Start,Week_End,Ticker,Setup,Entry,StopLoss,Target1,Target2,Risk_Pct,Fund_Status,Status,Detected_Date
2026-02-16,2026-02-20,SONACOMS.NS,HIGH_TIGHT_FLAG,530.0,520.0999755859375,549.800048828125,644.9675193893046,1.8679291347287736,STRONG,ACTIVE,2026-02-20
2026-02-16,2026-02-20,AARTIIND.NS,NR7_CONTRACTION,450.25,445.0,460.75,579.6500244140625,1.1660188784008885,STRONG,ACTIVE,2026-02-20
2026-02-16,2026-02-20,ADANIGREEN.NS,NR7_CONTRACTION,971.25,936.4500122070312,1040.8499755859375,1226.2000122070312,3.5830103261743886,NEUTRAL,ACTIVE,2026-02-20
2026-02-16,2026-02-20,ASTRAL.NS,NR7_CONTRACTION,1617.0,1559.5,1732.0,1956.699951171875,3.5559678416821274,STRONG,ACTIVE,2026-02-20
2026-02-16,2026-02-20,ATHERENERG.NS,NR7_CONTRACTION,720.6500244140625,697.25,767.4500732421875,875.550048828125,3.2470718963880296,STRONG,ACTIVE,2026-02-20
2026-02-16,2026-02-20,BLUESTARCO.NS,NR7_CONTRACTION,1957.5,1952.0999755859375,1968.300048828125,2342.0999755859375,0.27586331617177523,STRONG,ACTIVE,2026-02-20
2026-02-16,2026-02-20,DEVYANI.NS,44MA_SUPPORT_BUY,131.82000732421875,128.2899932861328,138.88003540039062,160.77999114990234,2.677904598657523,NEUTRAL,ACTIVE,2026-02-20
2026-02-16,2026-02-20,ENRIN.NS,NR7_CONTRACTION,2733.60009765625,2720.0,2760.80029296875,3492.0093589878147,0.49751599247858275,STRONG,ACTIVE,2026-02-20
2026-02-16,2026-02-20,GESHIP.NS,NR7_CONTRACTION,1298.800048828125,1282.199951171875,1332.000244140625,1592.4000302093689,1.27811033509183,STRONG,ACTIVE,2026-02-20
2026-02-16,2026-02-20,GPIL.NS,NR7_CONTRACTION,260.75,256.3699951171875,269.510009765625,302.04998779296875,1.6797717671380632,NEUTRAL,ACTIVE,2026-02-20
2026-02-16,2026-02-20,GRSE.NS,44MA_SUPPORT_BUY,2487.5,2391.5,2679.5,3124.680712657161,3.8592964824120606,NEUTRAL,ACTIVE,2026-02-20
2026-02-16,2026-02-20,GVT&D.NS,NR7_CONTRACTION,3495.10009765625,3485.89990234375,3513.50048828125,4663.10009765625,0.26323123960511124,STRONG,ACTIVE,2026-02-20
2026-02-16,2026-02-20,HFCL.NS,NR7_CONTRACTION,70.94999694824219,68.6500015258789,75.54998779296875,86.52999877929688,3.2417132083051694,NEUTRAL,ACTIVE,2026-02-20
2026-02-16,2026-02-20,HONASA.NS,NR7_CONTRACTION,300.3999938964844,289.6499938964844,321.8999938964844,359.6500244140625,3.5785619901524934,STRONG,ACTIVE,2026-02-20
2026-02-16,2026-02-20,INDUSTOWER.NS,NR7_CONTRACTION,473.1000061035156,463.6499938964844,492.0000305175781,544.6000061035156,1.997466092816655,STRONG,ACTIVE,2026-02-20
2026-02-16,2026-02-20,KIRLOSENG.NS,NR7_CONTRACTION,1417.0,1376.3764722273809,1498.2470555452383,1818.2934314161419,2.86686857957792,STRONG,ACTIVE,2026-02-20
2026-02-16,2026-02-20,LODHA.NS,44MA_SUPPORT_BUY,1070.5,1057.3499755859375,1096.800048828125,1319.8999633789062,1.2284002255079403,NEUTRAL,ACTIVE,2026-02-20
2026-02-16,2026-02-20,MOTHERSON.NS,NR7_CONTRACTION,131.55999755859375,129.35000610351562,135.97998046875,159.77999877929688,1.679835433330596,STRONG,ACTIVE,2026-02-20
2026-02-16,2026-02-20,NATIONALUM.NS,44MA_SUPPORT_BUY,339.3999938964844,335.20001220703125,347.7999572753906,435.0133071774763,1.2374725294585898,NEUTRAL,ACTIVE,2026-02-20
2026-02-16,2026-02-20,NYKAA.NS,NR7_CONTRACTION,266.7799987792969,266.20001220703125,267.9399719238281,320.3800048828125,0.21740256950276066,STRONG,ACTIVE,2026-02-20
2026-02-16,2026-02-20,POONAWALLA.NS,NR7_CONTRACTION,475.3500061035156,458.6000061035156,508.8500061035156,604.5500183105469,3.5237193194339413,NEUTRAL,ACTIVE,2026-02-20
2026-02-16,2026-02-20,SCI.NS,NR7_CONTRACTION,266.5199890136719,259.0,281.5599670410156,352.0156470353789,2.8215478476873708,NEUTRAL,ACTIVE,2026-02-20
2026-02-16,2026-02-20,TIINDIA.NS,44MA_SUPPORT_BUY,2513.0,2417.89990234375,2703.2001953125,3005.582851615523,3.7843254140966973,STRONG,ACTIVE,2026-02-20
2026-02-16,2026-02-20,VEDL.NS,NR7_CONTRACTION,677.75,660.2999877929688,712.6500244140625,808.5,2.574697485360568,NEUTRAL,ACTIVE,2026-02-20
2026-02-16,2026-02-20,VTL.NS,NR7_CONTRACTION,512.5999755859375,498.0,541.7999267578125,651.8499450683594,2.8482201095013147,NEUTRAL,ACTIVE,2026-02-20
2026-02-16,2026-02-20,WELSPUNLIV.NS,NR7_CONTRACTION,137.16000366210938,136.39999389648438,138.68002319335938,170.2800064086914,0.5541045095750122,NEUTRAL,ACTIVE,2026-02-20
