Week_Start,Week_End,Ticker,Setup,Entry,StopLoss,Target1,Target2,Risk_Pct,Fund_Status,Status,Detected_Date
2026-02-16,2026-02-20,ADANIENSOL.NS,44MA_SUPPORT_BUY,983.4000244140625,972.2999877929688,1005.60009765625,1220.300048828125,1.1287407306815418,STRONG,ACTIVE,2026-02-16
2026-02-16,2026-02-20,ADANIGREEN.NS,44MA_SUPPORT_BUY,955.9000244140625,936.4500122070312,994.800048828125,1190.5,2.0347328915441247,NEUTRAL,ACTIVE,2026-02-16
2026-02-16,2026-02-20,BANDHANBNK.NS,NR7_CONTRACTION,166.8000030517578,160.55999755859375,179.28001403808594,200.00001525878906,3.7410104190632407,STRONG,ACTIVE,2026-02-16
2026-02-16,2026-02-20,BLUESTARCO.NS,NR7_CONTRACTION,1998.0999755859375,1929.5,2135.2999267578125,2368.0999755859375,3.433260418604466,STRONG,ACTIVE,2026-02-16
2026-02-16,2026-02-20,BPCL.NS,NR7_CONTRACTION,369.3500061035156,369.25,369.5500183105469,424.9787454765572,0.027076242551244703,STRONG,ACTIVE,2026-02-16
2026-02-16,2026-02-20,CHENNPETRO.NS,44MA_SUPPORT_BUY,880.3499755859375,864.75,911.5499267578125,1023.0999755859375,1.7720197669744433,NEUTRAL,ACTIVE,2026-02-16
2026-02-16,2026-02-20,DBREALTY.NS,NR7_CONTRACTION,122.80999755859375,122.01000213623047,124.40998840332031,164.30999755859375,0.6514090369406581,NEUTRAL,ACTIVE,2026-02-16
2026-02-16,2026-02-20,DELHIVERY.NS,NR7_CONTRACTION,419.79998779296875,414.0,431.39996337890625,504.14996337890625,1.3816074229685564,STRONG,ACTIVE,2026-02-16
2026-02-16,2026-02-20,GRAPHITE.NS,NR7_CONTRACTION,640.25,631.0,658.75,744.0499877929688,1.4447481452557596,NEUTRAL,ACTIVE,2026-02-16
2026-02-16,2026-02-20,HOMEFIRST.NS,NR7_CONTRACTION,1184.9000244140625,1167.9000244140625,1218.9000244140625,1481.5,1.4347201999937982,STRONG,ACTIVE,2026-02-16
2026-02-16,2026-02-20,IFCI.NS,NR7_CONTRACTION,62.13999938964844,59.810001373291016,66.79999542236328,76.48999786376953,3.749594527266062,NEUTRAL,ACTIVE,2026-02-16
2026-02-16,2026-02-20,JINDALSAW.NS,NR7_CONTRACTION,186.3000030517578,186.0,186.90000915527344,230.1999969482422,0.1610322312632844,NEUTRAL,ACTIVE,2026-02-16
2026-02-16,2026-02-20,JSWENERGY.NS,44MA_SUPPORT_BUY,481.20001220703125,468.8500061035156,505.9000244140625,553.8000183105469,2.5665016189156216,NEUTRAL,ACTIVE,2026-02-16
2026-02-16,2026-02-20,LODHA.NS,44MA_SUPPORT_BUY,1089.25,1045.9000244140625,1175.949951171875,1325.4500122070312,3.979800375114758,NEUTRAL,ACTIVE,2026-02-16
2026-02-16,2026-02-20,MRPL.NS,NR7_CONTRACTION,184.0,183.6300048828125,184.739990234375,243.0,0.2010843028192935,NEUTRAL,ACTIVE,2026-02-16
2026-02-16,2026-02-20,NYKAA.NS,NR7_CONTRACTION,274.6199951171875,269.239990234375,285.3800048828125,328.2200012207031,1.9590725287562223,STRONG,ACTIVE,2026-02-16
2026-02-16,2026-02-20,OIL.NS,44MA_SUPPORT_BUY,460.45001220703125,452.1499938964844,477.050048828125,558.6000061035156,1.8025883571515584,STRONG,ACTIVE,2026-02-16
2026-02-16,2026-02-20,PCBL.NS,NR7_CONTRACTION,301.1499938964844,293.0,317.4499816894531,374.25,2.7062905733565477,STRONG,ACTIVE,2026-02-16
2026-02-16,2026-02-20,SAILIFE.NS,NR7_CONTRACTION,918.3499755859375,886.5,982.0499267578125,1093.0999755859375,3.468174054843979,STRONG,ACTIVE,2026-02-16
2026-02-16,2026-02-20,SONACOMS.NS,NR7_CONTRACTION,524.2000122070312,520.0999755859375,532.4000854492188,637.3675438033671,0.7821511876414173,STRONG,ACTIVE,2026-02-16
2026-02-16,2026-02-20,WELCORP.NS,44MA_SUPPORT_BUY,805.9000244140625,790.0,837.7000732421875,940.9000244140625,1.9729524671031955,STRONG,ACTIVE,2026-02-16
2026-02-16,2026-02-20,WELSPUNLIV.NS,NR7_CONTRACTION,139.27000427246094,135.10000610351562,147.61000061035156,179.9600067138672,2.994182552610061,NEUTRAL,ACTIVE,2026-02-16
