Week_Start,Week_End,Ticker,Setup,Entry,StopLoss,Target1,Target2,Risk_Pct,Fund_Status,Status,Detected_Date
2026-08-24,2026-08-28,HONASA.NS,VCP_COMPRESSION,470.6499938964844,467.20001220703125,477.5499572753906,542.7014171894737,0.7330249089967948,STRONG,ACTIVE,2026-08-28
2026-08-24,2026-08-28,BALKRISIND.NS,VCP_COMPRESSION,2340.10009765625,2311.0,2398.30029296875,2682.143997357617,1.2435407222706192,STRONG,ACTIVE,2026-08-28
2026-08-24,2026-08-28,NIACL.NS,VCP_COMPRESSION,186.33999633789062,182.11000061035156,194.79998779296875,216.0399932861328,2.2700417573631397,NEUTRAL,ACTIVE,2026-08-28
2026-08-24,2026-08-28,ACMESOLAR.NS,NR7_CONTRACTION,393.70001220703125,380.54998779296875,420.00006103515625,459.6500244140625,3.3401127778343636,NEUTRAL,ACTIVE,2026-08-28
2026-08-24,2026-08-28,ARE&M.NS,NR7_CONTRACTION,921.3499755859375,916.25,931.5499267578125,1062.6499633789062,0.5535329376542439,STRONG,ACTIVE,2026-08-28
2026-08-24,2026-08-28,GLAND.NS,NR7_CONTRACTION,2888.0,2776.10009765625,3111.7998046875,3452.4012109719547,3.8746503581630884,STRONG,ACTIVE,2026-08-28
2026-08-24,2026-08-28,DATAPATTNS.NS,NR7_CONTRACTION,4624.7998046875,4500.10009765625,4874.19921875,5388.69970703125,2.6963265935286476,NEUTRAL,ACTIVE,2026-08-28
2026-08-24,2026-08-28,BALRAMCHIN.NS,NR7_CONTRACTION,654.8499755859375,636.7999877929688,690.949951171875,843.25,2.7563546561665877,STRONG,ACTIVE,2026-08-28
2026-08-24,2026-08-28,LTFOODS.NS,NR7_CONTRACTION,439.3500061035156,427.6000061035156,462.8500061035156,522.3297593100094,2.674405334418403,NEUTRAL,ACTIVE,2026-08-28
2026-08-24,2026-08-28,LENSKART.NS,NR7_CONTRACTION,636.1500244140625,626.1500244140625,656.1500244140625,750.7500610351562,1.5719562392865867,STRONG,ACTIVE,2026-08-28
2026-08-24,2026-08-28,KEI.NS,NR7_CONTRACTION,5570.0,5448.39990234375,5813.2001953125,6505.7998046875,2.183125631171454,STRONG,ACTIVE,2026-08-28
2026-08-24,2026-08-28,IPCALAB.NS,NR7_CONTRACTION,1950.300048828125,1889.0999755859375,2072.7001953125,2277.4000244140625,3.137982449365201,STRONG,ACTIVE,2026-08-28
2026-08-24,2026-08-28,NATIONALUM.NS,NR7_CONTRACTION,394.95001220703125,388.0,408.85003662109375,463.47587914113603,1.759719456189833,STRONG,ACTIVE,2026-08-28
2026-08-24,2026-08-28,NETWEB.NS,NR7_CONTRACTION,5322.89990234375,5191.0,5586.69970703125,6598.728179385971,2.477970744587411,NEUTRAL,ACTIVE,2026-08-28
2026-08-24,2026-08-28,POLICYBZR.NS,NR7_CONTRACTION,1811.5,1757.0,1920.5,2134.5,3.0085564449351367,STRONG,ACTIVE,2026-08-28
2026-08-24,2026-08-28,ZENTEC.NS,NR7_CONTRACTION,1820.0999755859375,1805.300048828125,1849.6998291015625,2239.5801051814674,0.8131381218797071,NEUTRAL,ACTIVE,2026-08-28
