Week_Start,Week_End,Ticker,Setup,Entry,StopLoss,Target1,Target2,Risk_Pct,Fund_Status,Status,Detected_Date
2026-02-16,2026-02-20,AARTIIND.NS,NR7_CONTRACTION,453.3999938964844,443.1000061035156,473.9999694824219,590.0500183105469,2.271722084610424,STRONG,ACTIVE,2026-02-17
2026-02-16,2026-02-20,APLAPOLLO.NS,NR7_CONTRACTION,2215.300048828125,2199.0,2247.900146484375,2659.5,0.7357941799688754,STRONG,ACTIVE,2026-02-17
2026-02-16,2026-02-20,ASHOKLEY.NS,NR7_CONTRACTION,205.22000122070312,202.55999755859375,210.54000854492188,243.80999755859375,1.2961717407109279,STRONG,ACTIVE,2026-02-17
2026-02-16,2026-02-20,BANDHANBNK.NS,NR7_CONTRACTION,167.80999755859375,163.63999938964844,176.14999389648438,201.010009765625,2.4849521659097134,STRONG,ACTIVE,2026-02-17
2026-02-16,2026-02-20,BLUESTARCO.NS,NR7_CONTRACTION,2002.0999755859375,1934.199951171875,2137.9000244140625,2372.0999755859375,3.39144024984021,STRONG,ACTIVE,2026-02-17
2026-02-16,2026-02-20,CGPOWER.NS,NR7_CONTRACTION,689.9000244140625,671.4000244140625,726.9000244140625,861.2573349600956,2.681547955547935,NEUTRAL,ACTIVE,2026-02-17
2026-02-16,2026-02-20,CHENNPETRO.NS,44MA_SUPPORT_BUY,881.0,864.75,913.5,1031.7000122070312,1.844494892167991,NEUTRAL,ACTIVE,2026-02-17
2026-02-16,2026-02-20,CUMMINSIND.NS,NR7_CONTRACTION,4519.0,4342.60009765625,4871.7998046875,5208.877183406191,3.903516316524674,STRONG,ACTIVE,2026-02-17
2026-02-16,2026-02-20,DATAPATTNS.NS,NR7_CONTRACTION,2827.300048828125,2722.89990234375,3036.100341796875,3623.400146484375,3.692573999269987,NEUTRAL,ACTIVE,2026-02-17
2026-02-16,2026-02-20,DBREALTY.NS,NR7_CONTRACTION,123.45999908447266,121.05000305175781,128.27999114990234,163.3300018310547,1.9520460477777086,NEUTRAL,ACTIVE,2026-02-17
2026-02-16,2026-02-20,DELHIVERY.NS,44MA_SUPPORT_BUY,428.0,414.0,456.0,512.3499755859375,3.2710280373831773,STRONG,ACTIVE,2026-02-17
2026-02-16,2026-02-20,GESHIP.NS,NR7_CONTRACTION,1311.199951171875,1286.9000244140625,1359.7998046875,1613.8765210130755,1.8532586686031087,STRONG,ACTIVE,2026-02-17
2026-02-16,2026-02-20,HOMEFIRST.NS,NR7_CONTRACTION,1166.699951171875,1157.300048828125,1185.499755859375,1463.2999267578125,0.8056829293862919,STRONG,ACTIVE,2026-02-17
2026-02-16,2026-02-20,JINDALSAW.NS,NR7_CONTRACTION,186.77000427246094,183.5500030517578,193.2100067138672,216.61000061035156,1.7240462317523817,NEUTRAL,ACTIVE,2026-02-17
2026-02-16,2026-02-20,JINDALSTEL.NS,NR7_CONTRACTION,1198.0,1165.0,1264.0,1381.5999755859375,2.7545909849749584,STRONG,ACTIVE,2026-02-17
2026-02-16,2026-02-20,JKTYRE.NS,NR7_CONTRACTION,575.0999755859375,569.3499755859375,586.5999755859375,698.2999877929688,0.9998261596414857,NEUTRAL,ACTIVE,2026-02-17
2026-02-16,2026-02-20,MANAPPURAM.NS,ACCUMULATION_SPIKE,301.79998779296875,295.3500061035156,314.699951171875,360.8030558091783,2.1371709576998845,STRONG,ACTIVE,2026-02-17
2026-02-16,2026-02-20,MOTHERSON.NS,NR7_CONTRACTION,132.11000061035156,129.1199951171875,138.0900115966797,161.62000274658203,2.263269608167558,STRONG,ACTIVE,2026-02-17
2026-02-16,2026-02-20,MRPL.NS,NR7_CONTRACTION,186.75999450683594,182.5,195.2799835205078,245.0,2.280999481760003,NEUTRAL,ACTIVE,2026-02-17
2026-02-16,2026-02-20,NAM-INDIA.NS,NR7_CONTRACTION,928.75,899.9500122070312,986.3499755859375,1141.9500122070312,3.1009408121635262,STRONG,ACTIVE,2026-02-17
2026-02-16,2026-02-20,NYKAA.NS,NR7_CONTRACTION,272.20001220703125,269.239990234375,278.12005615234375,325.8000183105469,1.0874437325171395,STRONG,ACTIVE,2026-02-17
2026-02-16,2026-02-20,OIL.NS,44MA_SUPPORT_BUY,461.20001220703125,452.1499938964844,479.300048828125,561.9499816894531,1.9622762513033827,STRONG,ACTIVE,2026-02-17
2026-02-16,2026-02-20,PFC.NS,NR7_CONTRACTION,411.8999938964844,397.25,441.1999816894531,490.8999938964844,3.5566870875375884,STRONG,ACTIVE,2026-02-17
2026-02-16,2026-02-20,SONACOMS.NS,NR7_CONTRACTION,529.4000244140625,520.0999755859375,548.0001220703125,638.2675071822733,1.7567148468529543,STRONG,ACTIVE,2026-02-17
2026-02-16,2026-02-20,SYRMA.NS,NR7_CONTRACTION,867.0,852.1500244140625,896.699951171875,1127.5,1.7127999522419262,NEUTRAL,ACTIVE,2026-02-17
2026-02-16,2026-02-20,WAAREEENER.NS,NR7_CONTRACTION,3115.5,3061.199951171875,3224.10009765625,3926.5,1.7428999784344406,NEUTRAL,ACTIVE,2026-02-17
2026-02-16,2026-02-20,WELCORP.NS,44MA_SUPPORT_BUY,810.9000244140625,790.0,852.7000732421875,946.6500244140625,2.5773860876578922,STRONG,ACTIVE,2026-02-17
2026-02-16,2026-02-20,WELSPUNLIV.NS,NR7_CONTRACTION,138.89999389648438,135.10000610351562,146.49996948242188,179.04000854492188,2.735772469364327,NEUTRAL,ACTIVE,2026-02-17
2026-02-16,2026-02-20,ZEEL.NS,NR7_CONTRACTION,95.16000366210938,91.56999969482422,102.34001159667969,115.86000061035156,3.7725975505764056,STRONG,ACTIVE,2026-02-17
