Week_Start,Week_End,Ticker,Setup,Entry,StopLoss,Target1,Target2,Risk_Pct,Fund_Status,Status,Detected_Date
2026-06-01,2026-06-05,BSE.NS,VCP_COMPRESSION,3895.89990234375,3855.0,3977.69970703125,4510.399658203125,1.049819127004389,STRONG,ACTIVE,2026-06-03
2026-06-01,2026-06-05,HSCL.NS,VCP_COMPRESSION,602.75,588.5999755859375,631.050048828125,721.7944706615255,2.3475776713500625,NEUTRAL,ACTIVE,2026-06-03
2026-06-01,2026-06-05,GODREJIND.NS,VCP_COMPRESSION,1058.5,1045.0999755859375,1085.300048828125,1291.6500244140625,1.26594467775744,NEUTRAL,ACTIVE,2026-06-03
2026-06-01,2026-06-05,GMDCLTD.NS,VCP_COMPRESSION,662.0999755859375,652.5999755859375,681.0999755859375,789.6000366210938,1.4348286286512548,NEUTRAL,ACTIVE,2026-06-03
2026-06-01,2026-06-05,PPLPHARMA.NS,VCP_COMPRESSION,166.05999755859375,164.5,169.17999267578125,203.83999633789062,0.9394180305484526,STRONG,ACTIVE,2026-06-03
2026-06-01,2026-06-05,SAILIFE.NS,VCP_COMPRESSION,1138.0,1109.199951171875,1195.60009765625,1373.5000610351562,2.530760002471441,STRONG,ACTIVE,2026-06-03
2026-06-01,2026-06-05,TARIL.NS,VCP_COMPRESSION,309.54998779296875,309.1000061035156,310.449951171875,362.1000061035156,0.14536640516816265,NEUTRAL,ACTIVE,2026-06-03
2026-06-01,2026-06-05,MANKIND.NS,VCP_COMPRESSION,2344.800048828125,2309.699951171875,2415.000244140625,2711.699951171875,1.4969335092683995,NEUTRAL,ACTIVE,2026-06-03
2026-06-01,2026-06-05,NUVAMA.NS,VCP_COMPRESSION,1542.5,1522.199951171875,1583.10009765625,1786.0705791313562,1.3160485463938412,STRONG,ACTIVE,2026-06-03
2026-06-01,2026-06-05,JWL.NS,44MA_SUPPORT_BUY,280.75,270.0,302.25,330.5,3.829029385574354,NEUTRAL,ACTIVE,2026-06-03
2026-06-01,2026-06-05,GPIL.NS,44MA_SUPPORT_BUY,288.45001220703125,277.79998779296875,309.75006103515625,335.6500244140625,3.6921559935378276,NEUTRAL,ACTIVE,2026-06-03
2026-06-01,2026-06-05,GROWW.NS,44MA_SUPPORT_BUY,188.5800018310547,184.0,197.74000549316406,235.20999145507812,2.428678431744754,STRONG,ACTIVE,2026-06-03
2026-06-01,2026-06-05,JSWCEMENT.NS,44MA_SUPPORT_BUY,128.47999572753906,124.70999908447266,136.01998901367188,153.40999603271484,2.9343063266138683,NEUTRAL,ACTIVE,2026-06-03
