Week_Start,Week_End,Ticker,Setup,Entry,StopLoss,Target1,Target2,Risk_Pct,Fund_Status,Status,Detected_Date
2026-05-04,2026-05-08,AUBANK.NS,HIGH_TIGHT_FLAG,1031.0,998.0,1097.0,1185.1000366210938,3.200775945683802,STRONG,ACTIVE,2026-05-07
2026-05-04,2026-05-08,FACT.NS,HIGH_TIGHT_FLAG,911.75,888.25,958.75,1062.7000122070312,2.5774609267891417,NEUTRAL,ACTIVE,2026-05-07
2026-05-04,2026-05-08,JSWENERGY.NS,HIGH_TIGHT_FLAG,574.5,553.0,617.5,687.7000122070312,3.742384682332463,NEUTRAL,ACTIVE,2026-05-07
2026-05-04,2026-05-08,TATAINVEST.NS,HIGH_TIGHT_FLAG,727.0,710.0499877929688,760.9000244140625,878.0499877929688,2.331500991338549,NEUTRAL,ACTIVE,2026-05-07
2026-05-04,2026-05-08,VMM.NS,HIGH_TIGHT_FLAG,124.62000274658203,122.29000091552734,129.2800064086914,143.88999938964844,1.8696852669733972,STRONG,ACTIVE,2026-05-07
2026-05-04,2026-05-08,SJVN.NS,HIGH_TIGHT_FLAG,79.86000061035156,78.5,82.58000183105469,93.1500015258789,1.7029809666383566,NEUTRAL,ACTIVE,2026-05-07
2026-05-04,2026-05-08,NIACL.NS,HIGH_TIGHT_FLAG,164.22999572753906,159.8000030517578,173.08998107910156,215.89999389648438,2.697432132392367,NEUTRAL,ACTIVE,2026-05-07
2026-05-04,2026-05-08,LEMONTREE.NS,HIGH_TIGHT_FLAG,121.61000061035156,117.33000183105469,130.1699981689453,141.4800033569336,3.519446392414998,STRONG,ACTIVE,2026-05-07
2026-05-04,2026-05-08,SIEMENS.NS,HIGH_TIGHT_FLAG,3813.199951171875,3783.0,3873.599853515625,4562.199951171875,0.7919844634057004,NEUTRAL,ACTIVE,2026-05-07
2026-05-04,2026-05-08,ICICIAMC.NS,VCP_COMPRESSION,3257.0,3222.199951171875,3326.60009765625,4004.699951171875,1.0684694144342954,STRONG,ACTIVE,2026-05-07
2026-05-04,2026-05-08,GODREJPROP.NS,VCP_COMPRESSION,1842.5,1805.4000244140625,1916.699951171875,2153.4000244140625,2.0135671959803254,STRONG,ACTIVE,2026-05-07
2026-05-04,2026-05-08,ITI.NS,VCP_COMPRESSION,303.04998779296875,296.29998779296875,316.54998779296875,357.72998046875,2.2273553116297506,NEUTRAL,ACTIVE,2026-05-07
2026-05-04,2026-05-08,JBMA.NS,VCP_COMPRESSION,618.8499755859375,617.0,622.5499267578125,719.0,0.29893765192216615,NEUTRAL,ACTIVE,2026-05-07
2026-05-04,2026-05-08,AFCONS.NS,VCP_COMPRESSION,339.8500061035156,333.70001220703125,352.1499938964844,402.5,1.809620063567436,STRONG,ACTIVE,2026-05-07
2026-05-04,2026-05-08,ZYDUSWELL.NS,VCP_COMPRESSION,507.79998779296875,492.79998779296875,537.7999877929688,588.4500122070312,2.95391893670457,NEUTRAL,ACTIVE,2026-05-07
2026-05-04,2026-05-08,MAZDOCK.NS,VCP_COMPRESSION,2643.89990234375,2585.300048828125,2761.099609375,3080.89990234375,2.216417250277808,NEUTRAL,ACTIVE,2026-05-07
2026-05-04,2026-05-08,OLECTRA.NS,VCP_COMPRESSION,1266.0999755859375,1230.5,1337.2999267578125,1503.0999755859375,2.8117823451866206,NEUTRAL,ACTIVE,2026-05-07
2026-05-04,2026-05-08,BLUESTARCO.NS,44MA_SUPPORT_BUY,1782.5999755859375,1757.5999755859375,1832.5999755859375,2219.9000244140625,1.402445884797151,STRONG,ACTIVE,2026-05-07
2026-05-04,2026-05-08,HEG.NS,44MA_SUPPORT_BUY,601.0,578.25,646.5,746.0,3.7853577371048255,NEUTRAL,ACTIVE,2026-05-07
2026-05-04,2026-05-08,JYOTICNC.NS,44MA_SUPPORT_BUY,772.2000122070312,745.9000244140625,824.7999877929688,925.7999877929688,3.4058517712011604,NEUTRAL,ACTIVE,2026-05-07
2026-05-04,2026-05-08,PARADEEP.NS,44MA_SUPPORT_BUY,124.83999633789062,120.79000091552734,132.9399871826172,148.83999633789062,3.244148943581836,STRONG,ACTIVE,2026-05-07
2026-05-04,2026-05-08,SAPPHIRE.NS,44MA_SUPPORT_BUY,187.1999969482422,182.30999755859375,196.97999572753906,240.27999877929688,2.612179203721058,STRONG,ACTIVE,2026-05-07
2026-05-04,2026-05-08,WAAREEENER.NS,44MA_SUPPORT_BUY,3215.39990234375,3100.0,3446.19970703125,3692.099853515625,3.588975115027944,NEUTRAL,ACTIVE,2026-05-07
