Week_Start,Week_End,Ticker,Setup,Entry,StopLoss,Target1,Target2,Risk_Pct,Fund_Status,Status,Detected_Date
2026-05-18,2026-05-22,EMMVEE.NS,VCP_COMPRESSION,256.95001220703125,247.0500030517578,276.7500305175781,309.40000915527344,3.8528930472658414,NEUTRAL,ACTIVE,2026-05-21
2026-05-18,2026-05-22,CESC.NS,VCP_COMPRESSION,180.85000610351562,175.2899932861328,191.97003173828125,210.27000427246094,3.0743780092550015,STRONG,ACTIVE,2026-05-21
2026-05-18,2026-05-22,INDIACEM.NS,VCP_COMPRESSION,400.0,388.45001220703125,423.0999755859375,485.1499938964844,2.8874969482421875,NEUTRAL,ACTIVE,2026-05-21
2026-05-18,2026-05-22,JINDALSAW.NS,VCP_COMPRESSION,220.49000549316406,216.32000732421875,228.8300018310547,253.00997924804688,1.8912413556425787,NEUTRAL,ACTIVE,2026-05-21
2026-05-18,2026-05-22,BANDHANBNK.NS,NR7_CONTRACTION,192.60000610351562,186.5500030517578,204.70001220703125,236.4600067138672,3.1412268224468027,STRONG,ACTIVE,2026-05-21
2026-05-18,2026-05-22,CAMS.NS,NR7_CONTRACTION,776.7000122070312,760.3499755859375,809.4000854492188,908.75,2.105064550550774,STRONG,ACTIVE,2026-05-21
2026-05-18,2026-05-22,BIOCON.NS,NR7_CONTRACTION,431.29998779296875,417.29998779296875,459.29998779296875,519.6999816894531,3.246000555585509,STRONG,ACTIVE,2026-05-21
2026-05-18,2026-05-22,CREDITACC.NS,44MA_SUPPORT_BUY,1295.0,1288.5,1308.0,1663.0,0.5019305019305019,NEUTRAL,ACTIVE,2026-05-21
2026-05-18,2026-05-22,CROMPTON.NS,NR7_CONTRACTION,291.70001220703125,280.3500061035156,314.4000244140625,352.7900085449219,3.890985817120936,STRONG,ACTIVE,2026-05-21
2026-05-18,2026-05-22,GODFRYPHLP.NS,NR7_CONTRACTION,2306.199951171875,2232.10009765625,2454.399658203125,2716.89990234375,3.2130715065695767,NEUTRAL,ACTIVE,2026-05-21
2026-05-18,2026-05-22,HINDZINC.NS,NR7_CONTRACTION,631.75,615.5,664.25,747.4778147306714,2.5722200237435695,NEUTRAL,ACTIVE,2026-05-21
2026-05-18,2026-05-22,MOTILALOFS.NS,NR7_CONTRACTION,853.9500122070312,821.0999755859375,919.6500854492188,978.9000244140625,3.8468336731084443,STRONG,ACTIVE,2026-05-21
2026-05-18,2026-05-22,OLECTRA.NS,NR7_CONTRACTION,1223.5,1175.0,1320.5,1442.5,3.9640375970576214,NEUTRAL,ACTIVE,2026-05-21
2026-05-18,2026-05-22,OIL.NS,NR7_CONTRACTION,504.1499938964844,491.0,530.4499816894531,584.5500183105469,2.608349510202399,STRONG,ACTIVE,2026-05-21
2026-05-18,2026-05-22,PPLPHARMA.NS,NR7_CONTRACTION,175.1199951171875,170.1999969482422,184.95999145507812,215.4199981689453,2.809501088469611,NEUTRAL,ACTIVE,2026-05-21
2026-05-18,2026-05-22,SCI.NS,NR7_CONTRACTION,329.70001220703125,318.1499938964844,352.800048828125,411.2900085449219,3.5031901373707495,NEUTRAL,ACTIVE,2026-05-21
2026-05-18,2026-05-22,SYNGENE.NS,NR7_CONTRACTION,471.1499938964844,452.5,508.4499816894531,567.1499633789062,3.958398416233862,STRONG,ACTIVE,2026-05-21
2026-05-18,2026-05-22,TATACHEM.NS,44MA_SUPPORT_BUY,737.1500244140625,724.0499877929688,763.35009765625,900.75,1.7771194719157148,STRONG,ACTIVE,2026-05-21
2026-05-18,2026-05-22,TENNIND.NS,44MA_SUPPORT_BUY,596.7000122070312,574.25,641.6000366210938,703.3500366210938,3.7623616135006857,NEUTRAL,ACTIVE,2026-05-21
