Date,Open,High,Low,Close,Volume,Ticker,ema_fast,ema_inst,avg_vol,prev_close,tr,atr_short,roi_10d,roi_20d,range_pct,rolling_std,bb_width,bbw_avg,daily_range,daily_atr_pct,move_60d,SETUP_TYPE,swing_low,impulse_height,projected_target,expected_move_pct,base_risk_pct,days_to_target,super_score
2024-02-23,399.095372898479,400.52071895321654,393.4385468855545,395.44293212890625,9625544.0,COALINDIA.NS,389.5025653853218,380.30384947214884,19989064.15,396.55645751953125,7.082172067662043,17.236271223161697,-0.015752966935875024,0.1530905940423133,0.017859177258040818,20.301078696407323,0.2084821051314427,,7.082172067662043,4.358725323618384,363.1434055884202,NR7_CONTRACTION,381.2340630419601,84.63457119058324,480.0775033194895,21.40247411553031,3.593152875549272,20,80
2024-02-26,395.4429241509817,398.4272364458964,392.45861185606697,394.017578125,7570244.0,COALINDIA.NS,389.9297418492258,381.0784639404485,19010123.45,395.44293212890625,5.96862458982946,16.797635444511247,0.03372248543331757,0.0838058710773828,0.015093516927200538,19.308032483196733,0.1980667839455301,,5.96862458982946,4.2631690505905,363.1434055884202,NR7_CONTRACTION,381.2340630419601,76.79640759790738,470.8139857229074,19.490604445455507,3.244402227908827,20,80
2024-05-30,432.9471871514633,434.6843318015563,427.1567412327709,429.5174560546875,7725080.0,COALINDIA.NS,422.72043528133696,411.989042279131,17102540.95,433.34808349609375,7.527590568785399,12.182207396842118,0.030565282355609957,0.06130305411319714,0.017370771570178765,17.38069965578284,0.16446519453657646,0.10661667122761272,7.527590568785399,2.8362543186815303,20.81878452373223,NR7_CONTRACTION,427.1567412327709,64.71937711538448,494.236833170072,15.067927089590558,0.5496202281511032,20,80
2024-06-14,434.6398283207687,438.6485990768889,432.2791132016301,433.7935485839844,5974636.0,COALINDIA.NS,426.1167811565954,418.1536397285356,15464793.2,434.63983154296875,6.3694858752588175,19.970675421494924,-0.008652234582324891,0.03982506973414224,0.01465462990965918,13.875451965229248,0.13025022790764113,0.11709884974684273,6.3694858752588175,4.603728083712733,23.38348889783347,NR7_CONTRACTION,423.3261888058987,103.87170755084463,537.665256134829,23.944963656077643,2.412981892481773,20,80
2024-06-10,4476.071280235296,4531.032450359562,4467.166727177464,4488.14208984375,462274.0,DIVISLAB.NS,4207.151040155768,4024.3595364209764,781914.35,4476.07080078125,63.86572318209801,135.1372315264382,0.06603621828858541,0.19579553994242915,0.014268255803941022,232.377248303837,0.22093549395862275,0.14751724078591938,63.86572318209801,3.0109838062444867,34.69276327064157,NR7_CONTRACTION,4136.165034978538,846.5266209442962,5334.668710788046,18.861404206874543,7.84237771040502,20,80
2024-06-18,4473.053130391472,4535.285956111452,4473.053130391472,4516.091796875,241254.0,DIVISLAB.NS,4315.344965056388,4119.687449878718,815384.45,4539.93701171875,66.88388132727778,124.57200514544378,0.05613264970428955,0.16716732228912767,0.013707861047265789,176.9475430062603,0.16401705489512183,0.1508422129404646,62.2328257199797,2.7584028569048105,36.392652715695895,NR7_CONTRACTION,4386.876823200893,769.7001612219187,5285.791958096919,17.043501236058322,2.8612122934152833,20,80
2024-10-16,6074.042851414332,6114.906588525771,6029.545269903642,6095.89306640625,476603.0,DIVISLAB.NS,5660.025759767805,5379.672615749235,1054332.9,6079.02001953125,85.36131862212915,179.9307801364392,0.1290332470215938,0.12315207251716132,0.014041953858989152,314.4521965549618,0.22222668934839745,0.1288901058174578,85.36131862212915,2.9516721861152155,38.126676733198,NR7_CONTRACTION,5893.464762958554,1029.4623921265475,7125.3554585327975,16.887802671601865,3.3207325201167706,20,80
2024-10-24,5734.8866968562115,5745.1398148708895,5666.44832497479,5710.64697265625,560790.0,DIVISLAB.NS,5737.015287852235,5491.4207500930615,1037614.05,5701.63818359375,78.69148989609948,168.05624278629043,-0.03458349684448925,0.06346516692505988,0.013801557966714074,300.73250292357733,0.20967871817274691,0.14889238752901773,78.69148989609948,2.9428582013732982,34.11705678184353,NR7_CONTRACTION,5666.44832497479,1029.4623921265475,6740.1093647827975,18.027071136700005,0.7739691823552075,20,80
2025-04-23,1177.6312824520603,1184.2891307410362,1168.4893108714139,1178.525634765625,3192132.0,DRREDDY.NS,1144.9334776761418,1157.3540098265069,3099328.1,1167.594970703125,16.69416003791116,39.925320607269605,0.06851667761249458,-0.0010107354424813142,0.01353193553078398,33.97577298467609,0.1186995529334554,0.11218358600292003,15.799819869622297,3.3877345922313866,18.521920723692826,44MA_SUPPORT_BUY,1136.4921782542824,205.596100988628,1384.121735754253,17.4451954988247,3.5666136799562995,20,80
2025-04-24,1171.5697014874986,1202.3743331635906,1168.8867659586908,1192.9342041015625,4819678.0,DRREDDY.NS,1149.297180078453,1158.9353526268471,3224620.8,1178.525634765625,33.48756720489973,40.30505330740199,0.1035020447357653,0.0002916168696827093,0.028414797452886505,34.001691863483536,0.11833907696932666,0.1135648216771091,33.48756720489973,3.378648476070567,14.017822218648964,44MA_SUPPORT_BUY,1142.851803474205,205.596100988628,1398.5303050901905,17.234487893946262,4.198253386914669,20,80
2024-04-24,4437.652489946517,4463.672953201209,4408.165587432681,4423.6904296875,919636.0,EICHERMOT.NS,4114.290299342417,3978.757375640237,929835.75,4413.38916015625,55.50736576852796,121.88383240466376,0.07726335200093026,0.15610057596911453,0.012577038587406782,210.69144202616917,0.2048386736928542,0.10900825839052139,55.50736576852796,2.755252302166043,25.280332111074564,NR7_CONTRACTION,4160.653107192745,691.717339272956,5115.407768960456,15.636657905146881,5.946106009803603,20,80
2024-04-29,4480.6130050904885,4494.819159831029,4425.545204714101,4463.8681640625,465907.0,EICHERMOT.NS,4206.8374282825935,4045.8538993112647,918549.05,4492.32958984375,69.27395511692794,121.9779740742464,0.06266490075093256,0.1681358124333605,0.01542049703422081,228.61669914828818,0.21737630991993817,0.11945943165742538,69.27395511692794,2.732562199221315,24.745271559282948,HIGH_TIGHT_FLAG,4340.014212077927,729.1124076167994,5192.9805716793,16.333645636909793,2.774588035141589,20,95
